episode,qlearning_reward,qlearning_length,qlearning_success,qlearning_eps,prospect_reward,prospect_length,prospect_success,prospect_eps,sarsa_reward,sarsa_length,sarsa_success,sarsa_eps,double_q_reward,double_q_length,double_q_success,double_q_eps,ucb_reward,ucb_length,ucb_success,ucb_eps,expected_sarsa_reward,expected_sarsa_length,expected_sarsa_success,expected_sarsa_eps
19791,-144.7877,180,0,0.010000,-144.0288,180,0,0.010000,-144.8092,180,0,0.010000,-9.2633,111,1,0.010000,-113.2287,141,0,0.000000,-144.8209,180,0,0.010000
19792,-144.7333,180,0,0.010000,-144.0299,180,0,0.010000,-144.7506,180,0,0.010000,42.2257,47,1,0.010000,31.6763,60,1,0.000000,-144.8529,180,0,0.010000
19793,-14.1501,117,1,0.010000,-144.0394,180,0,0.010000,-144.7517,180,0,0.010000,-2.8255,103,1,0.010000,50.9755,36,1,0.000000,-144.7673,180,0,0.010000
19794,-144.6874,180,0,0.010000,-144.0586,180,0,0.010000,-144.5614,180,0,0.010000,-119.7670,149,0,0.010000,46.9152,41,1,0.000000,-144.7385,180,0,0.010000
19795,-144.8354,180,0,0.010000,-144.0523,180,0,0.010000,-144.7699,180,0,0.010000,31.8422,60,1,0.010000,42.9109,46,1,0.000000,-144.9039,180,0,0.010000
19796,-144.7996,180,0,0.010000,-144.0323,180,0,0.010000,-144.7366,180,0,0.010000,-12.4567,115,1,0.010000,45.3425,43,1,0.000000,-144.7923,180,0,0.010000
19797,-144.8546,180,0,0.010000,-144.0354,180,0,0.010000,-144.8114,180,0,0.010000,27.8383,65,1,0.010000,46.1435,42,1,0.000000,-144.7691,180,0,0.010000
19798,-144.6982,180,0,0.010000,-144.0288,180,0,0.010000,-144.8256,180,0,0.010000,47.0400,41,1,0.010000,59.0335,26,1,0.000000,-144.8310,180,0,0.010000
19799,-144.6911,180,0,0.010000,-144.0299,180,0,0.010000,-144.6959,180,0,0.010000,-130.1952,162,0,0.010000,42.8982,46,1,0.000000,-144.7713,180,0,0.010000
19800,-144.8318,180,0,0.010000,-144.0497,180,0,0.010000,-144.6773,180,0,0.010000,-0.3650,100,1,0.010000,44.5317,44,1,0.000000,-144.8178,180,0,0.010000
19801,-144.7501,180,0,0.010000,-144.0502,180,0,0.010000,-144.6110,180,0,0.010000,-144.7047,180,0,0.010000,46.9784,41,1,0.000000,-144.8041,180,0,0.010000
19802,-144.7915,180,0,0.010000,-144.0476,180,0,0.010000,-144.7307,180,0,0.010000,-98.7707,123,0,0.010000,46.1269,42,1,0.000000,-144.8135,180,0,0.010000
19803,-144.7568,180,0,0.010000,-144.0344,180,0,0.010000,-144.7077,180,0,0.010000,-14.7716,118,1,0.010000,42.9701,46,1,0.000000,-144.7178,180,0,0.010000
19804,-144.7058,180,0,0.010000,-144.0323,180,0,0.010000,-144.7076,180,0,0.010000,-1.2381,101,1,0.010000,50.1612,37,1,0.000000,-144.8687,180,0,0.010000
19805,-144.8342,180,0,0.010000,-144.0460,180,0,0.010000,-144.7518,180,0,0.010000,8.3943,89,1,0.010000,36.4843,54,1,0.000000,-144.8080,180,0,0.010000
19806,-144.7781,180,0,0.010000,-144.0323,180,0,0.010000,-144.7680,180,0,0.010000,-144.5552,180,0,0.010000,43.7395,45,1,0.000000,-144.7251,180,0,0.010000
19807,-144.8280,180,0,0.010000,-144.0491,180,0,0.010000,-144.6747,180,0,0.010000,43.0293,46,1,0.010000,48.5437,39,1,0.000000,-144.7647,180,0,0.010000
19808,-144.7934,180,0,0.010000,-144.0373,180,0,0.010000,-144.6355,180,0,0.010000,-2.0690,102,1,0.010000,50.1731,37,1,0.000000,-144.7378,180,0,0.010000
19809,-144.8190,180,0,0.010000,-144.0309,180,0,0.010000,-144.7163,180,0,0.010000,-98.8737,123,0,0.010000,46.1391,42,1,0.000000,-144.6119,180,0,0.010000
19810,-144.6559,180,0,0.010000,-144.0434,180,0,0.010000,-144.8071,180,0,0.010000,2.7595,96,1,0.010000,-144.4345,180,0,0.000000,-144.5272,180,0,0.010000
19811,-144.8837,180,0,0.010000,-144.0481,180,0,0.010000,-144.7088,180,0,0.010000,-11.6921,114,1,0.010000,44.5393,44,1,0.000000,-144.5656,180,0,0.010000
19812,-144.8733,180,0,0.010000,-144.0460,180,0,0.010000,-144.7347,180,0,0.010000,-1.9950,102,1,0.010000,30.8661,61,1,0.000000,-144.7730,180,0,0.010000
19813,18.8225,76,1,0.010000,-144.0407,180,0,0.010000,-144.5932,180,0,0.010000,-144.7012,180,0,0.010000,36.4693,54,1,0.000000,-144.7211,180,0,0.010000
19814,48.5617,39,1,0.010000,-144.0288,180,0,0.010000,-144.6798,180,0,0.010000,9.9901,87,1,0.010000,42.9356,46,1,0.000000,-144.7486,180,0,0.010000
19815,31.6709,60,1,0.010000,-144.0397,180,0,0.010000,-144.6848,180,0,0.010000,-132.5988,165,0,0.010000,47.7512,40,1,0.000000,-144.4146,180,0,0.010000
19816,47.7438,40,1,0.010000,-144.0357,180,0,0.010000,-144.6115,180,0,0.010000,-144.7067,180,0,0.010000,-138.1371,172,0,0.000000,-144.7438,180,0,0.010000
19817,40.5014,49,1,0.010000,-144.0492,180,0,0.010000,-144.8163,180,0,0.010000,-121.4417,151,0,0.010000,38.9118,51,1,0.000000,-144.7841,180,0,0.010000
19818,-13.3594,116,1,0.010000,-144.0666,180,0,0.010000,-144.7139,180,0,0.010000,-144.8477,180,0,0.010000,41.2944,48,1,0.000000,-144.7496,180,0,0.010000
19819,-144.4709,180,0,0.010000,-144.0357,180,0,0.010000,-144.6875,180,0,0.010000,-144.8195,180,0,0.010000,34.0900,57,1,0.000000,-112.5457,140,0,0.010000
19820,-144.5297,180,0,0.010000,-144.0539,180,0,0.010000,-144.6523,180,0,0.010000,-144.4102,180,0,0.010000,39.6946,50,1,0.000000,-144.7604,180,0,0.010000
19821,19.5852,75,1,0.010000,-144.0516,180,0,0.010000,-144.6577,180,0,0.010000,-144.1952,180,0,0.010000,47.7430,40,1,0.000000,-144.7272,180,0,0.010000
19822,41.3212,48,1,0.010000,-144.0494,180,0,0.010000,-144.7834,180,0,0.010000,-144.3552,180,0,0.010000,-144.4905,180,0,0.000000,-144.7824,180,0,0.010000
19823,11.5821,85,1,0.010000,-144.0288,180,0,0.010000,-144.6875,180,0,0.010000,-144.1640,180,0,0.010000,47.7615,40,1,0.000000,-144.7378,180,0,0.010000
19824,50.1665,37,1,0.010000,-144.0449,180,0,0.010000,-144.6000,180,0,0.010000,-144.5176,180,0,0.010000,35.6734,55,1,0.000000,-144.8418,180,0,0.010000
19825,-144.6402,180,0,0.010000,-144.0397,180,0,0.010000,-144.6888,180,0,0.010000,-144.7932,180,0,0.010000,-99.4838,124,0,0.000000,-144.8293,180,0,0.010000
19826,42.9271,46,1,0.010000,-144.0407,180,0,0.010000,-144.5066,180,0,0.010000,-144.8322,180,0,0.010000,22.9060,71,1,0.000000,-144.7853,180,0,0.010000
19827,-144.5705,180,0,0.010000,-144.0452,180,0,0.010000,-144.6649,180,0,0.010000,-144.7561,180,0,0.010000,45.3438,43,1,0.000000,-144.9223,180,0,0.010000
19828,-144.6700,180,0,0.010000,-144.0299,180,0,0.010000,-144.5790,180,0,0.010000,-144.6040,180,0,0.010000,46.1264,42,1,0.000000,-144.7742,180,0,0.010000
19829,-144.6600,180,0,0.010000,-144.0288,180,0,0.010000,-144.7506,180,0,0.010000,-144.7031,180,0,0.010000,-144.4548,180,0,0.000000,-144.8172,180,0,0.010000
19830,-112.5034,140,0,0.010000,-144.0458,180,0,0.010000,-144.7570,180,0,0.010000,-144.7123,180,0,0.010000,-144.5938,180,0,0.000000,-144.6996,180,0,0.010000
19831,-144.6488,180,0,0.010000,-144.0526,180,0,0.010000,-144.6438,180,0,0.010000,-144.8161,180,0,0.010000,41.3061,48,1,0.000000,-144.8612,180,0,0.010000
19832,-144.6427,180,0,0.010000,-144.0595,180,0,0.010000,-144.7329,180,0,0.010000,-144.7637,180,0,0.010000,51.7807,35,1,0.000000,-144.7951,180,0,0.010000
19833,-144.6030,180,0,0.010000,-144.0418,180,0,0.010000,-144.5276,180,0,0.010000,-144.7931,180,0,0.010000,48.5648,39,1,0.000000,-144.8110,180,0,0.010000
19834,-144.5270,180,0,0.010000,-144.0534,180,0,0.010000,-144.8211,180,0,0.010000,-144.7725,180,0,0.010000,30.0269,62,1,0.000000,-144.8123,180,0,0.010000
19835,49.3550,38,1,0.010000,-144.0447,180,0,0.010000,-144.6702,180,0,0.010000,-144.7471,180,0,0.010000,-106.7868,133,0,0.000000,-144.7283,180,0,0.010000
19836,23.6206,70,1,0.010000,-144.0333,180,0,0.010000,-144.6727,180,0,0.010000,-144.7102,180,0,0.010000,45.3366,43,1,0.000000,-144.8311,180,0,0.010000
19837,35.6846,55,1,0.010000,-144.0333,180,0,0.010000,-144.6847,180,0,0.010000,-144.6771,180,0,0.010000,59.0074,26,1,0.000000,-144.8153,180,0,0.010000
19838,-144.5373,180,0,0.010000,-144.0375,180,0,0.010000,-144.6270,180,0,0.010000,-144.7070,180,0,0.010000,47.7473,40,1,0.000000,-144.8016,180,0,0.010000
19839,33.2679,58,1,0.010000,-144.0362,180,0,0.010000,-144.5851,180,0,0.010000,-144.6620,180,0,0.010000,-144.4485,180,0,0.000000,-144.6916,180,0,0.010000
19840,35.6946,55,1,0.010000,-144.0397,180,0,0.010000,-144.7161,180,0,0.010000,-144.6342,180,0,0.010000,28.5085,64,1,0.000000,-144.7028,180,0,0.010000
19841,-144.5768,180,0,0.010000,-144.0505,180,0,0.010000,-144.5747,180,0,0.010000,-144.7203,180,0,0.010000,6.8294,91,1,0.000000,-144.7293,180,0,0.010000
19842,45.3478,43,1,0.010000,-144.0299,180,0,0.010000,-144.6799,180,0,0.010000,-144.5356,180,0,0.010000,51.7660,35,1,0.000000,-144.6982,180,0,0.010000
19843,-144.4486,180,0,0.010000,-144.0323,180,0,0.010000,-144.7046,180,0,0.010000,-144.6390,180,0,0.010000,-142.0648,177,0,0.000000,-144.8437,180,0,0.010000
19844,37.2942,53,1,0.010000,-144.0402,180,0,0.010000,-144.6345,180,0,0.010000,-144.6216,180,0,0.010000,-144.4074,180,0,0.000000,-144.7079,180,0,0.010000
19845,-144.4957,180,0,0.010000,-144.0365,180,0,0.010000,-144.6380,180,0,0.010000,-144.6281,180,0,0.010000,46.9590,41,1,0.000000,-144.6604,180,0,0.010000
19846,-144.5624,180,0,0.010000,-144.0473,180,0,0.010000,-144.7088,180,0,0.010000,-126.0978,157,0,0.010000,37.2801,53,1,0.000000,-144.8231,180,0,0.010000
19847,45.3281,43,1,0.010000,-144.0333,180,0,0.010000,-144.6797,180,0,0.010000,-144.6406,180,0,0.010000,30.9545,61,1,0.000000,-144.7267,180,0,0.010000
19848,40.5025,49,1,0.010000,-144.0484,180,0,0.010000,-144.6797,180,0,0.010000,-144.5314,180,0,0.010000,-1.2032,101,1,0.000000,-144.7078,180,0,0.010000
19849,34.8618,56,1,0.010000,-144.0534,180,0,0.010000,-144.7709,180,0,0.010000,-109.2286,136,0,0.010000,-144.4619,180,0,0.000000,-144.7122,180,0,0.010000
19850,37.3013,53,1,0.010000,-144.0491,180,0,0.010000,-144.6197,180,0,0.010000,-144.6488,180,0,0.010000,33.2836,58,1,0.000000,-144.8548,180,0,0.010000
19851,38.8976,51,1,0.010000,-144.0439,180,0,0.010000,-144.8068,180,0,0.010000,-144.6991,180,0,0.010000,54.1754,32,1,0.000000,-144.7650,180,0,0.010000
19852,-144.6916,180,0,0.010000,-144.0333,180,0,0.010000,-144.5735,180,0,0.010000,-144.3495,180,0,0.010000,48.5662,39,1,0.000000,-144.7680,180,0,0.010000
19853,42.9158,46,1,0.010000,-144.0373,180,0,0.010000,-144.7773,180,0,0.010000,-144.3276,180,0,0.010000,42.1038,47,1,0.000000,-144.8029,180,0,0.010000
19854,41.3095,48,1,0.010000,-144.0436,180,0,0.010000,-144.8116,180,0,0.010000,-144.1473,180,0,0.010000,41.2947,48,1,0.000000,-144.8778,180,0,0.010000
19855,-144.7262,180,0,0.010000,-144.0536,180,0,0.010000,-144.7034,180,0,0.010000,-134.0290,167,0,0.010000,50.9755,36,1,0.000000,-144.8784,180,0,0.010000
19856,-144.7217,180,0,0.010000,-144.0566,180,0,0.010000,-144.6705,180,0,0.010000,-144.7271,180,0,0.010000,44.5099,44,1,0.000000,-144.7249,180,0,0.010000
19857,36.4874,54,1,0.010000,-144.0550,180,0,0.010000,-144.6931,180,0,0.010000,-106.8413,133,0,0.010000,54.1881,32,1,0.000000,-144.7079,180,0,0.010000
19858,-144.7325,180,0,0.010000,-144.0544,180,0,0.010000,-144.6608,180,0,0.010000,-144.7152,180,0,0.010000,44.5688,44,1,0.000000,-144.8042,180,0,0.010000
19859,37.2849,53,1,0.010000,-144.0357,180,0,0.010000,-144.6856,180,0,0.010000,-144.6692,180,0,0.010000,45.3292,43,1,0.000000,-144.8194,180,0,0.010000
19860,-144.5652,180,0,0.010000,-144.0608,180,0,0.010000,-144.7209,180,0,0.010000,-144.6499,180,0,0.010000,41.2944,48,1,0.000000,-144.7632,180,0,0.010000
19861,32.4593,59,1,0.010000,-144.0362,180,0,0.010000,-144.5570,180,0,0.010000,-144.6205,180,0,0.010000,45.3331,43,1,0.000000,-144.7083,180,0,0.010000
19862,37.3144,53,1,0.010000,-144.0547,180,0,0.010000,-144.6901,180,0,0.010000,-144.4141,180,0,0.010000,49.3574,38,1,0.000000,-144.6746,180,0,0.010000
19863,-144.5737,180,0,0.010000,-144.0299,180,0,0.010000,-144.6140,180,0,0.010000,-144.7334,180,0,0.010000,40.4834,49,1,0.000000,-144.6623,180,0,0.010000
19864,36.4720,54,1,0.010000,-144.0629,180,0,0.010000,-144.7634,180,0,0.010000,-144.6852,180,0,0.010000,46.1304,42,1,0.000000,-144.7180,180,0,0.010000
19865,42.1171,47,1,0.010000,-144.0536,180,0,0.010000,-144.7882,180,0,0.010000,-144.7244,180,0,0.010000,54.2178,32,1,0.000000,-144.7007,180,0,0.010000
19866,39.6999,50,1,0.010000,-144.0362,180,0,0.010000,-144.7082,180,0,0.010000,-14.8944,118,1,0.010000,55.7944,30,1,0.000000,-144.8376,180,0,0.010000
19867,-144.6734,180,0,0.010000,-144.0449,180,0,0.010000,-144.7033,180,0,0.010000,-144.6720,180,0,0.010000,46.1278,42,1,0.000000,-144.8353,180,0,0.010000
19868,44.5401,44,1,0.010000,-144.0288,180,0,0.010000,-144.7244,180,0,0.010000,-144.7090,180,0,0.010000,48.5432,39,1,0.000000,-144.8170,180,0,0.010000
19869,43.7262,45,1,0.010000,-144.0737,180,0,0.010000,-144.7325,180,0,0.010000,-144.7765,180,0,0.010000,35.6838,55,1,0.000000,-144.8045,180,0,0.010000
19870,34.0561,57,1,0.010000,-144.0362,180,0,0.010000,-144.6463,180,0,0.010000,-144.7700,180,0,0.010000,43.7371,45,1,0.000000,-144.7478,180,0,0.010000
19871,-144.7669,180,0,0.010000,-144.0357,180,0,0.010000,-144.6493,180,0,0.010000,-144.7762,180,0,0.010000,49.3512,38,1,0.000000,-144.8200,180,0,0.010000
19872,44.5422,44,1,0.010000,-144.0542,180,0,0.010000,-144.7164,180,0,0.010000,-109.2629,136,0,0.010000,38.9158,51,1,0.000000,-144.7078,180,0,0.010000
19873,32.4497,59,1,0.010000,-144.0618,180,0,0.010000,-144.5907,180,0,0.010000,-144.6918,180,0,0.010000,44.5417,44,1,0.000000,-144.8622,180,0,0.010000
19874,38.1033,52,1,0.010000,-144.0418,180,0,0.010000,-144.7396,180,0,0.010000,-144.5285,180,0,0.010000,54.9829,31,1,0.000000,-144.7740,180,0,0.010000
19875,38.0940,52,1,0.010000,-144.0663,180,0,0.010000,-144.6614,180,0,0.010000,-144.6004,180,0,0.010000,51.7934,35,1,0.000000,-144.7743,180,0,0.010000
19876,42.1161,47,1,0.010000,-144.0449,180,0,0.010000,-144.7145,180,0,0.010000,-144.2582,180,0,0.010000,24.4435,69,1,0.000000,-144.8339,180,0,0.010000
19877,39.6954,50,1,0.010000,-144.0354,180,0,0.010000,-144.6868,180,0,0.010000,-144.2732,180,0,0.010000,39.6822,50,1,0.000000,-144.8540,180,0,0.010000
19878,28.4366,64,1,0.010000,-144.0392,180,0,0.010000,-144.7316,180,0,0.010000,-144.4531,180,0,0.010000,41.3018,48,1,0.000000,-144.6947,180,0,0.010000
19879,33.2644,58,1,0.010000,-144.0402,180,0,0.010000,-144.7268,180,0,0.010000,-144.5090,180,0,0.010000,40.5256,49,1,0.000000,-144.6872,180,0,0.010000
19880,42.9245,46,1,0.010000,-144.0323,180,0,0.010000,-144.7276,180,0,0.010000,-144.2915,180,0,0.010000,42.1546,47,1,0.000000,-144.6429,180,0,0.010000
19881,35.6736,55,1,0.010000,-144.0746,180,0,0.010000,-144.6691,180,0,0.010000,-144.2475,180,0,0.010000,43.7252,45,1,0.000000,-144.4996,180,0,0.010000
19882,-144.7736,180,0,0.010000,-144.0389,180,0,0.010000,-144.7187,180,0,0.010000,-144.2391,180,0,0.010000,36.4805,54,1,0.000000,-144.8345,180,0,0.010000
19883,20.3843,74,1,0.010000,-144.0418,180,0,0.010000,-144.5933,180,0,0.010000,-144.2947,180,0,0.010000,40.5256,49,1,0.000000,-144.5520,180,0,0.010000
19884,34.0572,57,1,0.010000,-144.0362,180,0,0.010000,-144.6364,180,0,0.010000,-144.2962,180,0,0.010000,44.5450,44,1,0.000000,-144.5408,180,0,0.010000
19885,40.5112,49,1,0.010000,-144.0481,180,0,0.010000,-144.6932,180,0,0.010000,-144.3137,180,0,0.010000,41.3061,48,1,0.000000,-144.7336,180,0,0.010000
19886,-144.8004,180,0,0.010000,-144.0344,180,0,0.010000,-144.6982,180,0,0.010000,-144.3130,180,0,0.010000,41.3085,48,1,0.000000,-144.6793,180,0,0.010000
19887,45.3310,43,1,0.010000,-144.0407,180,0,0.010000,-144.6690,180,0,0.010000,-144.2989,180,0,0.010000,45.3539,43,1,0.000000,-144.8522,180,0,0.010000
19888,43.7233,45,1,0.010000,-144.0544,180,0,0.010000,-144.6571,180,0,0.010000,-144.3212,180,0,0.010000,46.1328,42,1,0.000000,-144.7401,180,0,0.010000
19889,33.2647,58,1,0.010000,-144.0394,180,0,0.010000,-144.6252,180,0,0.010000,-144.2880,180,0,0.010000,43.7444,45,1,0.000000,-144.7724,180,0,0.010000
19890,40.5004,49,1,0.010000,-144.0610,180,0,0.010000,-144.6441,180,0,0.010000,-144.2942,180,0,0.010000,46.9266,41,1,0.000000,-144.8813,180,0,0.010000
19891,38.1004,52,1,0.010000,-144.0494,180,0,0.010000,-144.7498,180,0,0.010000,-144.3219,180,0,0.010000,45.3297,43,1,0.000000,-144.8580,180,0,0.010000
19892,-144.8117,180,0,0.010000,-144.0299,180,0,0.010000,-144.7163,180,0,0.010000,-144.2740,180,0,0.010000,24.4202,69,1,0.000000,-144.6447,180,0,0.010000
19893,-104.6153,130,0,0.010000,-144.0368,180,0,0.010000,-144.6808,180,0,0.010000,-144.3113,180,0,0.010000,47.7703,40,1,0.000000,-144.9183,180,0,0.010000
19894,38.0856,52,1,0.010000,-144.0344,180,0,0.010000,-144.7991,180,0,0.010000,-144.2245,180,0,0.010000,44.5354,44,1,0.000000,-144.8110,180,0,0.010000
19895,31.6360,60,1,0.010000,-144.0423,180,0,0.010000,-144.6380,180,0,0.010000,-144.2520,180,0,0.010000,45.3228,43,1,0.000000,-144.7821,180,0,0.010000
19896,-123.8420,154,0,0.010000,-144.0471,180,0,0.010000,-144.6821,180,0,0.010000,-144.2592,180,0,0.010000,-123.6084,154,0,0.000000,-144.7387,180,0,0.010000
19897,30.0399,62,1,0.010000,-144.0309,180,0,0.010000,-144.6634,180,0,0.010000,-144.2599,180,0,0.010000,46.9564,41,1,0.000000,-144.7542,180,0,0.010000
19898,33.2544,58,1,0.010000,-144.0368,180,0,0.010000,-144.5736,180,0,0.010000,-144.2725,180,0,0.010000,50.9624,36,1,0.000000,-144.7019,180,0,0.010000
19899,43.7218,45,1,0.010000,-144.0357,180,0,0.010000,-144.6215,180,0,0.010000,-144.3129,180,0,0.010000,30.8657,61,1,0.000000,-144.7307,180,0,0.010000
19900,35.6683,55,1,0.010000,-144.0392,180,0,0.010000,-144.7657,180,0,0.010000,-144.2812,180,0,0.010000,38.8984,51,1,0.000000,-144.8021,180,0,0.010000
19901,32.4674,59,1,0.010000,-144.0533,180,0,0.010000,-144.7325,180,0,0.010000,-144.2775,180,0,0.010000,54.1905,32,1,0.000000,-144.8219,180,0,0.010000
19902,-144.7800,180,0,0.010000,-144.0299,180,0,0.010000,-144.8740,180,0,0.010000,-144.2445,180,0,0.010000,48.5535,39,1,0.000000,-144.7217,180,0,0.010000
19903,45.3467,43,1,0.010000,-144.0713,180,0,0.010000,-144.6505,180,0,0.010000,-144.2942,180,0,0.010000,-144.4990,180,0,0.000000,-144.7566,180,0,0.010000
19904,-144.7799,180,0,0.010000,-144.0357,180,0,0.010000,-144.5777,180,0,0.010000,-144.2104,180,0,0.010000,39.7111,50,1,0.000000,-144.7288,180,0,0.010000
19905,29.2492,63,1,0.010000,-144.0557,180,0,0.010000,-144.6364,180,0,0.010000,-144.2931,180,0,0.010000,-144.4584,180,0,0.000000,-144.8221,180,0,0.010000
19906,38.0890,52,1,0.010000,-144.0492,180,0,0.010000,-144.8131,180,0,0.010000,-144.2011,180,0,0.010000,42.9104,46,1,0.000000,-144.7802,180,0,0.010000
19907,35.6567,55,1,0.010000,-144.0378,180,0,0.010000,-144.6304,180,0,0.010000,-144.3393,180,0,0.010000,45.3302,43,1,0.000000,-144.7716,180,0,0.010000
19908,41.2987,48,1,0.010000,-144.0288,180,0,0.010000,-144.7762,180,0,0.010000,-144.1980,180,0,0.010000,38.1017,52,1,0.000000,-144.7509,180,0,0.010000
19909,24.4072,69,1,0.010000,-144.0397,180,0,0.010000,-144.6211,180,0,0.010000,-144.1208,180,0,0.010000,44.5166,44,1,0.000000,-133.5089,166,0,0.010000
19910,38.1014,52,1,0.010000,-144.0402,180,0,0.010000,-144.5164,180,0,0.010000,-144.1695,180,0,0.010000,-15.5727,119,1,0.000000,-144.7215,180,0,0.010000
19911,34.0567,57,1,0.010000,-144.0299,180,0,0.010000,-144.6816,180,0,0.010000,-144.2844,180,0,0.010000,46.1501,42,1,0.000000,-144.7907,180,0,0.010000
19912,30.8377,61,1,0.010000,-144.0463,180,0,0.010000,-144.6216,180,0,0.010000,-144.5698,180,0,0.010000,51.7586,35,1,0.000000,-144.7897,180,0,0.010000
19913,35.6965,55,1,0.010000,-144.0357,180,0,0.010000,-144.7175,180,0,0.010000,-144.3031,180,0,0.010000,44.5530,44,1,0.000000,-144.8396,180,0,0.010000
19914,35.6654,55,1,0.010000,-144.0394,180,0,0.010000,-144.7451,180,0,0.010000,-144.3210,180,0,0.010000,46.1466,42,1,0.000000,-144.7660,180,0,0.010000
19915,37.2831,53,1,0.010000,-144.0515,180,0,0.010000,-144.5878,180,0,0.010000,-144.3003,180,0,0.010000,32.4906,59,1,0.000000,-144.8073,180,0,0.010000
19916,37.2954,53,1,0.010000,-144.0470,180,0,0.010000,-144.6949,180,0,0.010000,-144.4771,180,0,0.010000,49.3655,38,1,0.000000,-144.6782,180,0,0.010000
19917,8.3321,89,1,0.010000,-144.0362,180,0,0.010000,-144.8412,180,0,0.010000,-144.2841,180,0,0.010000,49.3660,38,1,0.000000,-144.7350,180,0,0.010000
19918,17.2408,78,1,0.010000,-144.0323,180,0,0.010000,-144.8614,180,0,0.010000,-144.1330,180,0,0.010000,43.7204,45,1,0.000000,-144.7001,180,0,0.010000
19919,43.7233,45,1,0.010000,-144.0299,180,0,0.010000,-144.8841,180,0,0.010000,-144.2485,180,0,0.010000,-144.4714,180,0,0.000000,-144.7126,180,0,0.010000
19920,34.8732,56,1,0.010000,-144.0378,180,0,0.010000,-144.7963,180,0,0.010000,-144.1537,180,0,0.010000,53.3791,33,1,0.000000,-144.6977,180,0,0.010000
19921,41.2958,48,1,0.010000,-144.0442,180,0,0.010000,-144.8206,180,0,0.010000,-144.2443,180,0,0.010000,44.5306,44,1,0.000000,-144.6267,180,0,0.010000
19922,-144.8599,180,0,0.010000,-144.0407,180,0,0.010000,-144.8612,180,0,0.010000,-144.1304,180,0,0.010000,43.7228,45,1,0.000000,-144.7566,180,0,0.010000
19923,-106.1351,132,0,0.010000,-144.0684,180,0,0.010000,-144.8223,180,0,0.010000,-144.1529,180,0,0.010000,42.9056,46,1,0.000000,-144.6716,180,0,0.010000
19924,-11.6362,114,1,0.010000,-144.0436,180,0,0.010000,-144.6737,180,0,0.010000,-144.3889,180,0,0.010000,43.7497,45,1,0.000000,-144.6759,180,0,0.010000
19925,-106.9506,133,0,0.010000,-144.0536,180,0,0.010000,-144.7485,180,0,0.010000,-144.2780,180,0,0.010000,38.8899,51,1,0.000000,-144.7295,180,0,0.010000
19926,-131.0519,163,0,0.010000,-144.0333,180,0,0.010000,-144.7123,180,0,0.010000,-144.1636,180,0,0.010000,50.9698,36,1,0.000000,-144.6917,180,0,0.010000
19927,45.3242,43,1,0.010000,-144.0470,180,0,0.010000,-144.8128,180,0,0.010000,-144.2852,180,0,0.010000,26.0233,67,1,0.000000,-144.6818,180,0,0.010000
19928,-139.0886,173,0,0.010000,-144.0534,180,0,0.010000,-144.6480,180,0,0.010000,-144.1221,180,0,0.010000,46.1304,42,1,0.000000,-144.6144,180,0,0.010000
19929,44.5285,44,1,0.010000,-144.0444,180,0,0.010000,-144.8088,180,0,0.010000,-144.1603,180,0,0.010000,27.7119,65,1,0.000000,-144.7254,180,0,0.010000
19930,43.7307,45,1,0.010000,-144.0439,180,0,0.010000,-144.8580,180,0,0.010000,-144.1280,180,0,0.010000,43.7265,45,1,0.000000,-144.6758,180,0,0.010000
19931,29.2329,63,1,0.010000,-144.0397,180,0,0.010000,-144.8409,180,0,0.010000,-144.1738,180,0,0.010000,50.1662,37,1,0.000000,-144.6438,180,0,0.010000
19932,32.4658,59,1,0.010000,-144.0613,180,0,0.010000,-144.8320,180,0,0.010000,-144.2429,180,0,0.010000,50.9624,36,1,0.000000,-144.6739,180,0,0.010000
19933,38.0801,52,1,0.010000,-144.0354,180,0,0.010000,-144.5322,180,0,0.010000,-144.2551,180,0,0.010000,30.0746,62,1,0.000000,-144.6014,180,0,0.010000
19934,33.2655,58,1,0.010000,-144.0362,180,0,0.010000,-144.7940,180,0,0.010000,-144.2879,180,0,0.010000,-144.4099,180,0,0.000000,-144.6034,180,0,0.010000
19935,43.7199,45,1,0.010000,-144.0378,180,0,0.010000,-144.7766,180,0,0.010000,-144.2893,180,0,0.010000,42.9152,46,1,0.000000,-144.7166,180,0,0.010000
19936,46.9442,41,1,0.010000,-144.0568,180,0,0.010000,-144.8540,180,0,0.010000,-144.2763,180,0,0.010000,29.2517,63,1,0.000000,-144.7032,180,0,0.010000
19937,45.3178,43,1,0.010000,-144.0526,180,0,0.010000,-144.8358,180,0,0.010000,-144.2886,180,0,0.010000,41.3115,48,1,0.000000,-144.7547,180,0,0.010000
19938,36.4616,54,1,0.010000,-144.0513,180,0,0.010000,-138.2384,172,0,0.010000,-144.4730,180,0,0.010000,36.5179,54,1,0.000000,-144.7076,180,0,0.010000
19939,39.6949,50,1,0.010000,-144.0299,180,0,0.010000,-144.8208,180,0,0.010000,-144.2923,180,0,0.010000,45.3379,43,1,0.000000,-144.7622,180,0,0.010000
19940,45.3331,43,1,0.010000,-144.0368,180,0,0.010000,-144.6718,180,0,0.010000,-144.2514,180,0,0.010000,39.7039,50,1,0.000000,-144.7153,180,0,0.010000
19941,41.3149,48,1,0.010000,-144.0373,180,0,0.010000,-144.8719,180,0,0.010000,-144.2924,180,0,0.010000,54.9956,31,1,0.000000,-144.8162,180,0,0.010000
